updated,headline,location,news_class,company_name,company_symbol,date_modified,date_created
2021-06-10T04:22:48Z,NESTLE NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/121_NOTIFICATION_SHARE_PURCHASE_JUNE_9TH.pdf,Directors Dealings,NESTLE NIGERIA PLC.,NESTLE,2021-06-09T17:49:04Z,2021-06-09T17:49:04Z
2021-06-10T04:22:48Z,ABC TRANSPORT PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/4_Notification_of_Share_Dealing_by_Insider.pdf,Directors Dealings,ABC TRANSPORT PLC,ABCTRANS,2021-06-08T15:55:07Z,2021-06-08T15:55:07Z
2021-06-10T04:22:48Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-06-08T14:22:04Z,2021-06-08T14:22:04Z
2021-06-10T04:22:48Z,NESTLE NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/121_SHARE_PURCHASE_NOTIFICATION_2_JUNE.pdf,Directors Dealings,NESTLE NIGERIA PLC.,NESTLE,2021-06-04T20:08:04Z,2021-06-04T20:08:04Z
2021-06-10T04:22:48Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_Notification_of_Insider_Dealing_(Dr._Vitus_Ezinwa).pdf,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-06-04T14:23:05Z,2021-06-04T14:23:05Z
2021-06-10T04:22:48Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_Notification_of_Insider_Dealing_(Nkem_Agboti).pdf,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-06-04T14:15:06Z,2021-06-04T14:15:06Z
2021-06-10T04:22:48Z,NESTLE NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/121_SHARE_PURCHASE_NOTIFICATION_-_JUNE.pdf,Directors Dealings,NESTLE NIGERIA PLC.,NESTLE,2021-06-01T17:00:04Z,2021-06-01T17:00:04Z
2021-06-10T04:22:48Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-06-01T15:56:04Z,2021-06-01T15:56:04Z
2021-06-10T04:22:48Z,SOVEREIGN TRUST INSURANCE PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/158_NOTIFICATION___OF_SHARE_DEALING_BY_INSIDER.pdf,Directors Dealings,SOVEREIGN TRUST INSURANCE PLC,SOVRENINS,2021-06-01T10:04:05Z,2021-06-01T10:04:05Z
2021-06-10T04:22:48Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-PURCHASE-MIRACLE_CHUKWUEMEKA_NNOROM_28_05_2021.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-05-31T09:57:05Z,2021-05-31T09:57:05Z
2021-06-10T04:22:48Z,NESTLE NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/121_SHARE_PURCHASE_NOTIFICATION_28_MAY.pdf,Directors Dealings,NESTLE NIGERIA PLC.,NESTLE,2021-05-28T17:46:04Z,2021-05-28T17:46:04Z
2021-06-10T04:22:48Z,SOVEREIGN TRUST INSURANCE PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/158_NOTIFICATION_OF_SHARE_DEALING_BY_INSIDER.pdf,Directors Dealings,SOVEREIGN TRUST INSURANCE PLC,SOVRENINS,2021-05-28T12:29:04Z,2021-05-28T12:29:04Z
2021-06-10T04:22:48Z,SOVEREIGN TRUST INSURANCE PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/158_NOTIFICATION_OF_SHARE_DEALING_BY_INSIDER.pdf,Directors Dealings,SOVEREIGN TRUST INSURANCE PLC,SOVRENINS,2021-05-28T12:25:04Z,2021-05-28T12:25:04Z
2021-06-10T04:22:48Z,FBN HOLDINGS PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/65_FBN_Holdings_Plc_-_Notification_of_Share_Dealing_by_an_Insider_-Remi_Lasaki._May_2021.pdf,Directors Dealings,FBN HOLDINGS PLC,FBNH,2021-05-26T19:13:05Z,2021-05-26T19:13:05Z
2021-06-10T04:22:48Z,UNITED CAPITAL PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/176_NOTICE_OF_INSIDER_DEALING-_PURCHASE-__OPEOLUWA_ASHIRU_07_04_2021_.pdf,Directors Dealings,UNITED CAPITAL PLC,UCAP,2021-05-26T10:14:04Z,2021-05-26T10:14:04Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Ugochukwu_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:27:04Z,2021-05-26T09:27:04Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Toby_Onyemaechi_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:24:05Z,2021-05-26T09:24:05Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Tiffany_Ogochukwu_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:21:05Z,2021-05-26T09:21:05Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Tony_Onyekachukwu_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:18:04Z,2021-05-26T09:18:04Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Ogechukwu_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:16:03Z,2021-05-26T09:16:03Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Onyinyechukwu_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:13:04Z,2021-05-26T09:13:04Z
2021-06-10T04:22:48Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-05-26T09:07:04Z,2021-05-26T09:07:04Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Nneka_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:05:05Z,2021-05-26T09:05:05Z
2021-06-10T04:22:48Z,UNITED BANK FOR AFRICA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/175_Notification_of_Insider_Dealing_-_Awele_Elumelu.pdf,Directors Dealings,UNITED BANK FOR AFRICA PLC,UBA,2021-05-26T09:01:04Z,2021-05-26T09:01:04Z
2021-06-10T04:22:48Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIG_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-05-26T08:19:05Z,2021-05-26T08:19:05Z
2021-06-10T04:22:48Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_PETER_(MAY_2021).pdf,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-05-25T04:54:07Z,2021-05-25T04:54:07Z
2021-06-10T04:22:48Z,ABC TRANSPORT PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/4_NOTIFICATION_OF_SHARE_DEALING_BY_INSIDER.pdf,Directors Dealings,ABC TRANSPORT PLC,ABCTRANS,2021-05-24T16:49:04Z,2021-05-24T16:49:04Z
2021-06-10T04:22:48Z,NESTLE NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/121_NOTIFICATION_OF_SHARE_DEALING_-21_MAY.pdf,Directors Dealings,NESTLE NIGERIA PLC.,NESTLE,2021-05-21T16:51:04Z,2021-05-21T16:51:04Z
2021-06-10T04:22:48Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_May21_2021.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-05-21T16:25:03Z,2021-05-21T16:25:03Z
2021-06-10T04:22:48Z,FIDELITY BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/67_NOTIFICATION_OF_SHARE_DEALING_BY_INSIDERS-_MR._NELSON_NWEKE.pdf,Directors Dealings,FIDELITY BANK PLC,FIDELITYBK,2021-05-21T16:24:04Z,2021-05-21T16:24:04Z
2021-06-10T04:22:48Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERIA_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-05-19T19:43:04Z,2021-05-19T19:43:04Z
2021-06-10T04:22:48Z,NESTLE NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/121_NOTIFICATION_OF_PURCHASE_OF_SHARES_BY_NSA.pdf,Directors Dealings,NESTLE NIGERIA PLC.,NESTLE,2021-05-19T16:42:04Z,2021-05-19T16:42:04Z
2021-06-10T04:22:48Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_May_19_2021.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-05-19T16:13:05Z,2021-05-19T16:13:05Z
2021-06-10T04:22:48Z,FBN HOLDINGS PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/65_FBN_Holdings_Plc_-_Notification_of_Share_Dealing_by_an_Insider_-U.K._May_2021.pdf,Directors Dealings,FBN HOLDINGS PLC,FBNH,2021-05-18T18:40:04Z,2021-05-18T18:40:04Z
2021-06-10T04:22:48Z,NIGERIAN BREWERIES PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/116_Notification_of_Share_Dealing_-_Chief_Kolawole_B._Jamodu_14th_May_2021.pdf,Directors Dealings,NIGERIAN BREWERIES PLC.,NB Plc,2021-05-14T17:29:06Z,2021-05-14T17:29:06Z
2021-06-10T04:22:48Z,UAC  OF NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/173_INSIDER_DEALING_(GMD_MAY_2021)_(003).pdf,Directors Dealings,UAC  OF NIGERIA PLC.,UACN,2021-05-14T17:19:06Z,2021-05-14T17:19:06Z
2021-06-10T04:22:48Z,ZENITH BANK PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/198_ZBPLC_Insider_Dealings_May_14_2021.pdf,Directors Dealings,ZENITH BANK PLC,ZENITHBANK,2021-05-14T16:00:05Z,2021-05-14T16:00:05Z
2021-06-10T04:22:48Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERIA_PLC_INSIDER_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-05-10T20:04:05Z,2021-05-10T20:04:05Z
2021-06-10T04:22:48Z,VITAFOAM NIG PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/191_VITAFOAM_NIGERIA_PLC_DIRECTORS_DEALING.pdf,Directors Dealings,VITAFOAM NIG PLC.,VITAFOAM,2021-05-10T19:55:05Z,2021-05-10T19:55:05Z
2021-06-10T04:22:48Z,NIGERIAN BREWERIES PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/116_Notification_of_Share_Dealing_-_Chief_Kolawole_Babalola_Jamodu.pdf,Directors Dealings,NIGERIAN BREWERIES PLC.,NB Plc,2021-05-07T18:07:05Z,2021-05-07T18:07:05Z
2021-06-10T04:22:48Z,NESTLE NIGERIA PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/121_SHARE_DEALING_NOTIFICATION_-7TH_MAY.pdf,Directors Dealings,NESTLE NIGERIA PLC.,NESTLE,2021-05-07T17:35:05Z,2021-05-07T17:35:05Z
2021-06-10T04:22:48Z,UNION BANK OF NIGERIA PLC DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/177_NSE_-_UBN_Appendix_A_-_Notification_of_Insider_Dealing_EO3.pdf,Directors Dealings,UNION BANK OF NIGERIA PLC,UBN,2021-05-07T09:03:05Z,2021-05-07T09:03:05Z
2021-06-10T04:22:48Z,CUTIX PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/48_Cutix_Plc_-_Notice_of_Share_Dealing_By_an_Insider.pdf,Directors Dealings,CUTIX PLC.,CUTIX,2021-05-06T14:32:03Z,2021-05-06T14:32:03Z
2021-06-10T04:22:48Z,NIGERIAN BREWERIES PLC. DIRECTORS DEALINGS,https://doclib.ngxgroup.com/Financial_NewsDocs/116_Notification_of_Share_Dealing_-_Agbeni_Femi_Patrick_.pdf,Directors Dealings,NIGERIAN BREWERIES PLC.,NB Plc,2021-05-06T14:27:05Z,2021-05-06T14:27:05Z
